Subj,Block,Trial,ImageType,Image,Rating,RT
16,2,11,art,art_008.jpg,2,0.8602
17,1,60,art,art_008.jpg,6,0.7089
17,2,43,art,art_008.jpg,5,0.7335
18,1,67,art,art_008.jpg,6,0.6559
18,2,50,art,art_008.jpg,5,0.929
19,1,41,art,art_008.jpg,2,0.6888
19,2,25,art,art_008.jpg,4,0.671
20,1,85,art,art_008.jpg,7,1.0714
20,2,69,art,art_008.jpg,7,0.9535
21,1,33,art,art_008.jpg,6,0.7229
21,2,89,art,art_008.jpg,4,0.6584
22,1,21,art,art_008.jpg,2,1.1211
22,2,77,art,art_008.jpg,2,0.7134
23,1,82,art,art_008.jpg,5,0.8694
23,2,82,art,art_008.jpg,5,1.2681
24,1,28,art,art_008.jpg,1,1.0208
24,2,28,art,art_008.jpg,1,1.4383
1,1,14,art,art_036.jpg,3,0.7937
1,2,84,art,art_036.jpg,3,3.1318
2,1,66,art,art_036.jpg,2,2.2699
2,2,24,art,art_036.jpg,3,0.75
3,1,80,art,art_036.jpg,2,1.2674
3,2,31,art,art_036.jpg,2,1.1605
4,1,79,art,art_036.jpg,5,0.4714
4,2,30,art,art_036.jpg,4,4.9974
5,1,100,art,art_036.jpg,4,0.5961
5,2,66,art,art_036.jpg,5,0.7357
6,1,44,art,art_036.jpg,4,0.4682
6,2,10,art,art_036.jpg,4,1.2108
7,1,101,art,art_036.jpg,1,0.7865
7,2,23,art,art_036.jpg,2,0.702
8,1,87,art,art_036.jpg,2,0.9782
8,2,9,art,art_036.jpg,2,0.8215
9,1,92,art,art_036.jpg,6,0.697
9,2,41,art,art_036.jpg,5,0.6219
10,1,69,art,art_036.jpg,5,0.5125
10,2,18,art,art_036.jpg,4,0.5133
11,1,86,art,art_036.jpg,5,0.9295
11,2,11,art,art_036.jpg,5,1.3083
12,1,99,art,art_036.jpg,6,0.5069
12,2,24,art,art_036.jpg,5,0.7088
13,1,67,art,art_036.jpg,1,0.603
13,2,21,art,art_036.jpg,1,1.5203
14,1,89,art,art_036.jpg,2,0.9192
14,2,43,art,art_036.jpg,2,0.5561
15,1,7,art,art_036.jpg,2,0.9146
15,2,91,art,art_036.jpg,3,0.5431
16,1,19,art,art_036.jpg,4,0.6682
16,2,103,art,art_036.jpg,4,0.56
17,1,68,art,art_036.jpg,6,1.5167
17,2,45,art,art_036.jpg,5,0.6278
18,1,65,art,art_036.jpg,4,1.2119
18,2,42,art,art_036.jpg,3,0.9506
19,1,79,art,art_036.jpg,4,0.4737
19,2,101,art,art_036.jpg,4,0.8067
20,1,9,art,art_036.jpg,5,2.6246
20,2,31,art,art_036.jpg,5,48.465
21,1,48,art,art_036.jpg,4,1.9861
21,2,34,art,art_036.jpg,3,7.002
22,1,76,art,art_036.jpg,2,0.8098
22,2,62,art,art_036.jpg,2,0.8324
23,1,95,art,art_036.jpg,3,0.9952
23,2,4,art,art_036.jpg,3,0.7312
24,1,106,art,art_036.jpg,5,0.737
24,2,15,art,art_036.jpg,4,0.8303
1,1,15,art,art_013.jpg,5,1.3488
1,2,12,art,art_013.jpg,5,0.874
2,1,46,art,art_013.jpg,3,1.1052
2,2,3,art,art_013.jpg,3,0.9046
3,1,85,art,art_013.jpg,7,1.8672
3,2,75,art,art_013.jpg,7,0.8952
4,1,35,art,art_013.jpg,6,0.6582
4,2,25,art,art_013.jpg,4,1.9701
5,1,102,art,art_013.jpg,6,0.9145
5,2,81,art,art_013.jpg,6,1.225
6,1,29,art,art_013.jpg,2,0.7214
6,2,8,art,art_013.jpg,2,1.0975
7,1,99,art,art_013.jpg,1,1.3264
7,2,61,art,art_013.jpg,1,2.5667
8,1,49,art,art_013.jpg,3,0.899
8,2,11,art,art_013.jpg,2,1.1193
9,1,19,art,art_013.jpg,5,1.2433
9,2,86,art,art_013.jpg,4,1.3117
10,1,24,art,art_013.jpg,4,0.3878
10,2,91,art,art_013.jpg,4,0.9913
11,1,61,art,art_013.jpg,7,0.6045
11,2,55,art,art_013.jpg,7,0.8425
12,1,55,art,art_013.jpg,4,2.8125
12,2,49,art,art_013.jpg,3,0.7036
13,1,41,art,art_013.jpg,2,0.9233
13,2,81,art,art_013.jpg,1,1.4812
14,1,29,art,art_013.jpg,5,1.9876
14,2,69,art,art_013.jpg,4,1.8695
15,1,32,art,art_013.jpg,5,0.5979
15,2,2,art,art_013.jpg,3,0.6363
16,1,108,art,art_013.jpg,4,0.7235
16,2,78,art,art_013.jpg,3,0.6168
17,1,31,art,art_013.jpg,6,1.4342
17,2,107,art,art_013.jpg,5,3.0473
18,1,3,art,art_013.jpg,1,1.1419
18,2,79,art,art_013.jpg,1,1.4839
19,1,26,art,art_013.jpg,1,0.7956
19,2,22,art,art_013.jpg,2,1.0437
20,1,88,art,art_013.jpg,3,1.0
20,2,84,art,art_013.jpg,4,0.873
21,1,87,art,art_013.jpg,3,2.3956
21,2,31,art,art_013.jpg,5,6.1274
22,1,79,art,art_013.jpg,3,0.8004
22,2,23,art,art_013.jpg,4,0.5614
23,1,72,art,art_013.jpg,3,0.7637
23,2,29,art,art_013.jpg,3,0.6109
24,1,81,art,art_013.jpg,2,0.914
24,2,38,art,art_013.jpg,2,0.6788
1,1,16,art,art_017.jpg,5,1.5409
1,2,72,art,art_017.jpg,5,1.4661
2,1,53,art,art_017.jpg,3,2.3257
2,2,78,art,art_017.jpg,2,1.1417
3,1,39,art,art_017.jpg,6,0.9228
3,2,14,art,art_017.jpg,6,1.6725
4,1,96,art,art_017.jpg,6,0.8243
4,2,71,art,art_017.jpg,6,0.6079
5,1,43,art,art_017.jpg,5,1.3614
5,2,18,art,art_017.jpg,4,1.2094
6,1,92,art,art_017.jpg,4,0.7353
6,2,67,art,art_017.jpg,4,6.6196
7,1,7,art,art_017.jpg,4,0.9444
7,2,22,art,art_017.jpg,4,0.8357
8,1,88,art,art_017.jpg,2,0.9776
8,2,103,art,art_017.jpg,2,0.5755
9,1,105,art,art_017.jpg,4,0.5658
9,2,79,art,art_017.jpg,4,0.6173
10,1,31,art,art_017.jpg,6,0.5612
10,2,5,art,art_017.jpg,7,1.4496
11,1,40,art,art_017.jpg,2,2.3819
11,2,21,art,art_017.jpg,2,1.1569
12,1,89,art,art_017.jpg,5,0.4345
12,2,70,art,art_017.jpg,3,0.6322
13,1,58,art,art_017.jpg,1,1.0547
13,2,89,art,art_017.jpg,1,1.1133
14,1,21,art,art_017.jpg,4,0.8267
14,2,52,art,art_017.jpg,4,0.4969
15,1,47,art,art_017.jpg,5,0.5522
15,2,87,art,art_017.jpg,4,0.5677
16,1,23,art,art_017.jpg,5,0.7775
16,2,63,art,art_017.jpg,6,0.8598
17,1,41,art,art_017.jpg,6,0.7561
17,2,28,art,art_017.jpg,6,0.7659
18,1,82,art,art_017.jpg,7,0.994
18,2,69,art,art_017.jpg,6,0.6999
19,1,35,art,art_017.jpg,1,0.8698
19,2,29,art,art_017.jpg,2,1.0202
20,1,81,art,art_017.jpg,5,0.9962
20,2,75,art,art_017.jpg,7,0.7594
21,1,64,art,art_017.jpg,4,1.4021
21,2,45,art,art_017.jpg,4,1.1042
22,1,65,art,art_017.jpg,4,0.6808
22,2,46,art,art_017.jpg,4,0.5911
23,1,76,art,art_017.jpg,5,0.7072
23,2,35,art,art_017.jpg,5,0.8413
24,1,75,art,art_017.jpg,1,1.9918
24,2,34,art,art_017.jpg,1,1.0503
1,1,17,art,art_007.jpg,4,1.4131
1,2,27,art,art_007.jpg,4,2.1019
2,1,41,art,art_007.jpg,4,0.9115
2,2,101,art,art_007.jpg,3,1.024
3,1,55,art,art_007.jpg,7,0.9901
3,2,92,art,art_007.jpg,7,1.2282
4,1,18,art,art_007.jpg,4,0.6647
4,2,55,art,art_007.jpg,5,6.4545
5,1,50,art,art_007.jpg,5,0.6318
5,2,107,art,art_007.jpg,5,0.903
6,1,3,art,art_007.jpg,2,4.5093
6,2,60,art,art_007.jpg,5,7.8715
7,1,37,art,art_007.jpg,1,0.7885
7,2,96,art,art_007.jpg,1,1.2473
8,1,14,art,art_007.jpg,3,0.8692
8,2,73,art,art_007.jpg,2,0.729
9,1,12,art,art_007.jpg,5,0.6484
9,2,100,art,art_007.jpg,5,2.4177
10,1,10,art,art_007.jpg,6,1.0269
10,2,98,art,art_007.jpg,6,0.667
11,1,60,art,art_007.jpg,6,0.6079
11,2,73,art,art_007.jpg,7,1.7095
12,1,37,art,art_007.jpg,7,0.6587
12,2,50,art,art_007.jpg,6,0.5992
13,1,36,art,art_007.jpg,1,0.7783
13,2,75,art,art_007.jpg,1,0.8426
14,1,35,art,art_007.jpg,5,0.837
14,2,74,art,art_007.jpg,5,0.6156
15,1,16,art,art_007.jpg,4,0.9902
15,2,47,art,art_007.jpg,4,0.7286
16,1,63,art,art_007.jpg,3,0.8269
16,2,94,art,art_007.jpg,2,0.6916
17,1,33,art,art_007.jpg,5,0.665
17,2,9,art,art_007.jpg,6,0.8978
18,1,101,art,art_007.jpg,6,0.8217
18,2,77,art,art_007.jpg,6,0.7891
19,1,96,art,art_007.jpg,2,1.4192
19,2,14,art,art_007.jpg,3,0.7395
20,1,96,art,art_007.jpg,1,0.8166
20,2,14,art,art_007.jpg,1,0.7254
21,1,77,art,art_007.jpg,3,0.8981
21,2,59,art,art_007.jpg,4,1.4662
22,1,51,art,art_007.jpg,3,0.6339
22,2,33,art,art_007.jpg,3,0.6479
23,1,54,art,art_007.jpg,5,1.554
23,2,63,art,art_007.jpg,4,0.5465
24,1,47,art,art_007.jpg,3,0.8366
24,2,56,art,art_007.jpg,3,0.7601
1,1,18,art,art_045.jpg,4,2.7459
1,2,52,art,art_045.jpg,5,2.3693
2,1,32,art,art_045.jpg,3,1.0
2,2,90,art,art_045.jpg,4,0.7763
3,1,7,art,art_045.jpg,5,0.9088
3,2,24,art,art_045.jpg,3,1.5811
4,1,86,art,art_045.jpg,3,0.5773
4,2,103,art,art_045.jpg,5,0.6497
5,1,26,art,art_045.jpg,1,0.7798
5,2,96,art,art_045.jpg,1,2.5146
6,1,14,art,art_045.jpg,5,1.0493
6,2,84,art,art_045.jpg,6,0.8996
7,1,87,art,art_045.jpg,1,2.9331
7,2,86,art,art_045.jpg,1,1.259
8,1,24,art,art_045.jpg,3,1.4943
8,2,23,art,art_045.jpg,3,1.464
9,1,26,art,art_045.jpg,5,0.7905
9,2,69,art,art_045.jpg,4,0.5196
10,1,41,art,art_045.jpg,1,0.651
10,2,84,art,art_045.jpg,1,0.7087
11,1,25,art,art_045.jpg,4,1.5493
11,2,99,art,art_045.jpg,3,1.2603
12,1,11,art,art_045.jpg,4,0.7523
12,2,85,art,art_045.jpg,3,1.7551
13,1,52,art,art_045.jpg,1,1.9721
13,2,56,art,art_045.jpg,5,0.5674
14,1,54,art,art_045.jpg,1,0.5919
14,2,58,art,art_045.jpg,1,1.1935
15,1,14,art,art_045.jpg,5,2.0257
15,2,23,art,art_045.jpg,2,0.7006
16,1,87,art,art_045.jpg,2,1.372
16,2,96,art,art_045.jpg,3,0.8793
17,1,52,art,art_045.jpg,3,0.7835
17,2,65,art,art_045.jpg,3,0.7632
18,1,45,art,art_045.jpg,2,0.8177
18,2,58,art,art_045.jpg,1,0.7395
19,1,92,art,art_045.jpg,3,0.7281
19,2,4,art,art_045.jpg,3,0.8183
20,1,106,art,art_045.jpg,6,1.1787
20,2,18,art,art_045.jpg,5,0.6838
21,1,99,art,art_045.jpg,4,2.0824
21,2,19,art,art_045.jpg,4,1.0322
22,1,91,art,art_045.jpg,2,0.6905
22,2,11,art,art_045.jpg,3,0.7276
23,1,36,art,art_045.jpg,5,0.8809
23,2,71,art,art_045.jpg,6,0.7592
24,1,39,art,art_045.jpg,7,0.8103
24,2,74,art,art_045.jpg,6,0.6402
1,1,19,art,art_077.jpg,6,1.0825
1,2,30,art,art_077.jpg,6,1.6175
2,1,96,art,art_077.jpg,5,0.9039
2,2,53,art,art_077.jpg,3,1.5605
3,1,53,art,art_077.jpg,1,1.1303
3,2,7,art,art_077.jpg,1,0.9328
4,1,103,art,art_077.jpg,4,1.051
4,2,57,art,art_077.jpg,6,0.5581
5,1,95,art,art_077.jpg,3,0.7914
5,2,51,art,art_077.jpg,4,0.619
6,1,59,art,art_077.jpg,2,1.2184
6,2,15,art,art_077.jpg,4,0.5947
7,1,58,art,art_077.jpg,1,1.0017
7,2,88,art,art_077.jpg,1,1.0229
8,1,22,art,art_077.jpg,3,2.5136
8,2,52,art,art_077.jpg,2,0.6803
9,1,99,art,art_077.jpg,7,0.887
9,2,17,art,art_077.jpg,6,0.9011
10,1,93,art,art_077.jpg,2,0.6346
10,2,11,art,art_077.jpg,1,0.6649
11,1,14,art,art_077.jpg,4,0.8951
11,2,30,art,art_077.jpg,4,0.8895
12,1,80,art,art_077.jpg,3,0.7746
12,2,96,art,art_077.jpg,2,1.0682
13,1,54,art,art_077.jpg,1,3.2164
13,2,108,art,art_077.jpg,4,0.9304
14,1,2,art,art_077.jpg,5,0.8017
14,2,56,art,art_077.jpg,6,0.6591
15,1,61,art,art_077.jpg,5,0.6338
15,2,53,art,art_077.jpg,5,0.5878
16,1,57,art,art_077.jpg,6,0.6387
16,2,49,art,art_077.jpg,5,0.6582
17,1,12,art,art_077.jpg,4,0.8204
17,2,67,art,art_077.jpg,5,0.642
18,1,43,art,art_077.jpg,4,0.8086
18,2,98,art,art_077.jpg,3,0.6883
19,1,31,art,art_077.jpg,2,0.7257
19,2,36,art,art_077.jpg,2,0.7694
20,1,74,art,art_077.jpg,4,1.2568
20,2,79,art,art_077.jpg,5,1.1276
21,1,109,art,art_077.jpg,3,8.0334
21,2,81,art,art_077.jpg,3,0.7283
22,1,29,art,art_077.jpg,7,0.8652
22,2,1,art,art_077.jpg,7,0.7475
23,1,41,art,art_077.jpg,6,1.2015
23,2,83,art,art_077.jpg,5,0.7316
24,1,27,art,art_077.jpg,7,0.8881
24,2,69,art,art_077.jpg,6,1.2089
1,1,20,art,art_059.jpg,5,1.336
1,2,47,art,art_059.jpg,5,7.5087
2,1,25,art,art_059.jpg,3,0.8877
2,2,64,art,art_059.jpg,4,0.7864
3,1,91,art,art_059.jpg,5,0.7782
3,2,2,art,art_059.jpg,5,0.7766
4,1,108,art,art_059.jpg,5,1.1997
4,2,19,art,art_059.jpg,4,0.7918
5,1,41,art,art_059.jpg,1,0.9468
5,2,92,art,art_059.jpg,3,0.6446
6,1,18,art,art_059.jpg,4,2.9348
6,2,69,art,art_059.jpg,5,2.3117
7,1,90,art,art_059.jpg,2,0.8173
7,2,11,art,art_059.jpg,1,1.1283
8,1,99,art,art_059.jpg,3,0.6353
8,2,20,art,art_059.jpg,3,0.5299
9,1,21,art,art_059.jpg,4,1.5195
9,2,58,art,art_059.jpg,6,0.7222
10,1,52,art,art_059.jpg,2,0.7569
10,2,89,art,art_059.jpg,3,0.5239
11,1,47,art,art_059.jpg,2,0.9487
11,2,78,art,art_059.jpg,2,0.7465
12,1,32,art,art_059.jpg,5,1.1044
12,2,63,art,art_059.jpg,4,0.3838
13,1,17,art,art_059.jpg,3,1.779
13,2,10,art,art_059.jpg,3,1.4034
14,1,100,art,art_059.jpg,2,1.3467
14,2,93,art,art_059.jpg,2,0.5842
15,1,50,art,art_059.jpg,4,0.9421
15,2,57,art,art_059.jpg,3,0.8968
16,1,53,art,art_059.jpg,2,1.1616
16,2,60,art,art_059.jpg,3,0.8986
17,1,55,art,art_059.jpg,2,0.7444
17,2,59,art,art_059.jpg,1,0.5865
18,1,51,art,art_059.jpg,3,0.9386
18,2,55,art,art_059.jpg,3,0.8109
19,1,93,art,art_059.jpg,4,0.9808
19,2,24,art,art_059.jpg,3,0.6238
20,1,86,art,art_059.jpg,5,1.0094
20,2,17,art,art_059.jpg,4,1.8866
21,1,24,art,art_059.jpg,4,0.9476
21,2,26,art,art_059.jpg,3,6.1921
22,1,84,art,art_059.jpg,3,1.2715
22,2,86,art,art_059.jpg,2,0.4912
23,1,21,art,art_059.jpg,6,1.1759
23,2,13,art,art_059.jpg,5,0.6425
24,1,97,art,art_059.jpg,6,0.6982
24,2,89,art,art_059.jpg,5,0.5431
1,1,21,art,art_034.jpg,5,1.1516
1,2,74,art,art_034.jpg,6,1.3614
2,1,7,art,art_034.jpg,3,1.7123
2,2,71,art,art_034.jpg,3,1.031
3,1,1,art,art_034.jpg,5,2.1283
3,2,97,art,art_034.jpg,5,0.6334
4,1,13,art,art_034.jpg,3,0.4681
4,2,109,art,art_034.jpg,2,0.5648
5,1,21,art,art_034.jpg,2,0.9859
5,2,15,art,art_034.jpg,1,0.8856
6,1,95,art,art_034.jpg,2,1.7042
6,2,89,art,art_034.jpg,2,1.1321
7,1,25,art,art_034.jpg,1,0.7755
7,2,69,art,art_034.jpg,1,1.0504
8,1,41,art,art_034.jpg,4,1.5032
8,2,85,art,art_034.jpg,4,0.8889
9,1,88,art,art_034.jpg,5,0.8308
9,2,109,art,art_034.jpg,4,1.4341
10,1,1,art,art_034.jpg,3,0.7201
10,2,22,art,art_034.jpg,3,1.3269
11,1,85,art,art_034.jpg,2,1.6446
11,2,46,art,art_034.jpg,1,1.9033
12,1,64,art,art_034.jpg,3,0.5617
12,2,25,art,art_034.jpg,4,1.0283
13,1,102,art,art_034.jpg,1,0.8902
13,2,27,art,art_034.jpg,1,0.9072
14,1,83,art,art_034.jpg,2,0.8674
14,2,8,art,art_034.jpg,2,0.7732
15,1,93,art,art_034.jpg,4,0.7308
15,2,79,art,art_034.jpg,2,0.7311
16,1,31,art,art_034.jpg,3,1.2413
16,2,17,art,art_034.jpg,3,0.9572
17,1,88,art,art_034.jpg,6,0.8501
17,2,70,art,art_034.jpg,5,0.7434
18,1,40,art,art_034.jpg,1,1.1384
18,2,22,art,art_034.jpg,1,0.7708
19,1,61,art,art_034.jpg,3,0.7205
19,2,61,art,art_034.jpg,2,0.7668
20,1,49,art,art_034.jpg,2,1.0466
20,2,49,art,art_034.jpg,2,1.2188
21,1,84,art,art_034.jpg,3,0.7497
21,2,100,art,art_034.jpg,4,0.9629
22,1,10,art,art_034.jpg,6,0.7526
22,2,26,art,art_034.jpg,6,0.751
23,1,70,art,art_034.jpg,3,0.96
23,2,99,art,art_034.jpg,3,1.0726
24,1,11,art,art_034.jpg,2,1.0433
24,2,40,art,art_034.jpg,1,1.3626
1,1,22,art,art_005.jpg,5,1.6262
1,2,42,art,art_005.jpg,5,0.7769
2,1,42,art,art_005.jpg,3,1.7778
2,2,44,art,art_005.jpg,3,2.2091
3,1,17,art,art_005.jpg,2,1.1272
3,2,100,art,art_005.jpg,1,1.0155
4,1,10,art,art_005.jpg,2,0.6943
4,2,93,art,art_005.jpg,5,0.5001
5,1,30,art,art_005.jpg,1,0.7481
5,2,47,art,art_005.jpg,2,1.4428
6,1,63,art,art_005.jpg,4,1.3284
6,2,80,art,art_005.jpg,5,0.6728
7,1,109,art,art_005.jpg,1,1.0569
7,2,62,art,art_005.jpg,1,1.4199
8,1,48,art,art_005.jpg,4,1.5472
8,2,1,art,art_005.jpg,2,0.8166
9,1,72,art,art_005.jpg,6,1.0866
9,2,12,art,art_005.jpg,5,1.2007
10,1,98,art,art_005.jpg,3,1.6578
10,2,38,art,art_005.jpg,3,0.5927
11,1,1,art,art_005.jpg,6,1.0193
11,2,100,art,art_005.jpg,5,0.9077
12,1,10,art,art_005.jpg,5,0.9103
12,2,109,art,art_005.jpg,2,0.5778
13,1,100,art,art_005.jpg,2,2.051
13,2,5,art,art_005.jpg,2,1.2117
14,1,105,art,art_005.jpg,4,1.4636
14,2,10,art,art_005.jpg,2,0.7235
15,1,82,art,art_005.jpg,3,0.6315
15,2,73,art,art_005.jpg,2,0.6696
16,1,37,art,art_005.jpg,2,0.7841
16,2,28,art,art_005.jpg,1,0.9054
17,1,70,art,art_005.jpg,5,2.0325
17,2,55,art,art_005.jpg,5,0.6958
18,1,55,art,art_005.jpg,2,0.8453
18,2,40,art,art_005.jpg,2,0.8078
19,1,14,art,art_005.jpg,2,1.0759
19,2,50,art,art_005.jpg,2,0.7725
20,1,60,art,art_005.jpg,5,1.6638
20,2,96,art,art_005.jpg,6,0.783
21,1,55,art,art_005.jpg,2,1.4817
21,2,63,art,art_005.jpg,5,1.1228
22,1,47,art,art_005.jpg,2,0.8099
22,2,55,art,art_005.jpg,2,0.5281
23,1,107,art,art_005.jpg,6,0.823
23,2,16,art,art_005.jpg,4,0.7151
24,1,94,art,art_005.jpg,5,0.8309
24,2,3,art,art_005.jpg,5,1.0278
1,1,23,art,art_056.jpg,2,1.0907
1,2,43,art,art_056.jpg,5,5.6336
2,1,38,art,art_056.jpg,5,0.946
2,2,86,art,art_056.jpg,4,0.7117
3,1,68,art,art_056.jpg,6,1.0573
3,2,57,art,art_056.jpg,6,1.1108
4,1,53,art,art_056.jpg,5,1.0066
4,2,42,art,art_056.jpg,5,4.0954
5,1,70,art,art_056.jpg,4,0.6474
5,2,36,art,art_056.jpg,2,1.8308
6,1,74,art,art_056.jpg,3,0.952
6,2,40,art,art_056.jpg,2,1.183
7,1,95,art,art_056.jpg,1,1.6542
7,2,46,art,art_056.jpg,2,1.1146
8,1,64,art,art_056.jpg,3,0.7765
8,2,15,art,art_056.jpg,4,1.8022
9,1,102,art,art_056.jpg,4,0.4398
9,2,78,art,art_056.jpg,4,0.586
10,1,32,art,art_056.jpg,5,0.4671
10,2,8,art,art_056.jpg,5,1.6427
11,1,84,art,art_056.jpg,4,1.7407
11,2,33,art,art_056.jpg,4,0.9405
12,1,77,art,art_056.jpg,2,0.5476
12,2,26,art,art_056.jpg,2,0.5876
13,1,97,art,art_056.jpg,6,0.7936
13,2,40,art,art_056.jpg,7,0.6471
14,1,70,art,art_056.jpg,3,1.1376
14,2,13,art,art_056.jpg,2,1.0044
15,1,89,art,art_056.jpg,3,0.6988
15,2,4,art,art_056.jpg,2,0.5199
16,1,106,art,art_056.jpg,3,0.7036
16,2,21,art,art_056.jpg,3,1.0426
17,1,66,art,art_056.jpg,5,0.8834
17,2,46,art,art_056.jpg,5,0.7871
18,1,64,art,art_056.jpg,7,0.7618
18,2,44,art,art_056.jpg,6,0.7868
19,1,5,art,art_056.jpg,2,0.9729
19,2,83,art,art_056.jpg,2,0.7524
20,1,27,art,art_056.jpg,1,2.4114
20,2,105,art,art_056.jpg,1,0.8416
21,1,81,art,art_056.jpg,5,0.5388
21,2,10,art,art_056.jpg,5,1.0643
22,1,100,art,art_056.jpg,3,0.684
22,2,29,art,art_056.jpg,3,0.6318
23,1,62,art,art_056.jpg,3,2.8891
23,2,5,art,art_056.jpg,3,0.6796
24,1,105,art,art_056.jpg,4,1.1191
24,2,48,art,art_056.jpg,2,3.2077
1,1,24,art,art_009.jpg,5,0.7117
1,2,29,art,art_009.jpg,5,2.5439
2,1,75,art,art_009.jpg,5,2.4286
2,2,5,art,art_009.jpg,5,1.1822
3,1,44,art,art_009.jpg,2,1.1382
3,2,46,art,art_009.jpg,2,0.8028
4,1,64,art,art_009.jpg,7,0.8555
4,2,66,art,art_009.jpg,7,1.105
5,1,15,art,art_009.jpg,4,0.7313
5,2,2,art,art_009.jpg,4,1.1787
6,1,108,art,art_009.jpg,5,0.9092
6,2,95,art,art_009.jpg,5,0.9206
7,1,103,art,art_009.jpg,6,1.5376
7,2,104,art,art_009.jpg,6,1.3682
8,1,6,art,art_009.jpg,4,2.6583
8,2,7,art,art_009.jpg,4,0.5432
9,1,101,art,art_009.jpg,6,0.8964
9,2,94,art,art_009.jpg,6,0.6882
10,1,16,art,art_009.jpg,6,0.6979
10,2,9,art,art_009.jpg,6,0.8074
11,1,102,art,art_009.jpg,7,1.108
11,2,67,art,art_009.jpg,7,1.2895
12,1,43,art,art_009.jpg,5,0.7614
12,2,8,art,art_009.jpg,5,0.5635
13,1,31,art,art_009.jpg,2,1.1845
13,2,78,art,art_009.jpg,2,0.9897
14,1,32,art,art_009.jpg,5,0.5459
14,2,79,art,art_009.jpg,5,0.7916
15,1,2,art,art_009.jpg,6,1.8159
15,2,52,art,art_009.jpg,5,0.7407
16,1,58,art,art_009.jpg,6,0.9926
16,2,108,art,art_009.jpg,6,0.7003
17,1,40,art,art_009.jpg,5,0.8474
17,2,6,art,art_009.jpg,5,0.6842
18,1,104,art,art_009.jpg,5,0.9076
18,2,70,art,art_009.jpg,5,0.883
19,1,83,art,art_009.jpg,6,0.8096
19,2,41,art,art_009.jpg,5,0.888
20,1,69,art,art_009.jpg,7,1.0091
20,2,27,art,art_009.jpg,7,1.0486
21,1,11,art,art_009.jpg,5,2.414
21,2,27,art,art_009.jpg,3,8.8518
22,1,83,art,art_009.jpg,2,1.0908
22,2,99,art,art_009.jpg,3,1.1441
23,1,80,art,art_009.jpg,5,1.6759
23,2,61,art,art_009.jpg,4,0.7452
24,1,49,art,art_009.jpg,5,0.7657
24,2,30,art,art_009.jpg,5,0.6961
1,1,25,art,art_070.jpg,5,1.3623
1,2,51,art,art_070.jpg,5,1.1472
2,1,77,art,art_070.jpg,4,1.1311
2,2,54,art,art_070.jpg,4,0.8986
3,1,108,art,art_070.jpg,4,0.8711
3,2,10,art,art_070.jpg,3,0.6885
4,1,100,art,art_070.jpg,4,0.4719
4,2,2,art,art_070.jpg,4,0.6121
5,1,18,art,art_070.jpg,1,1.9235
5,2,64,art,art_070.jpg,2,0.9315
6,1,46,art,art_070.jpg,6,0.8451
6,2,92,art,art_070.jpg,6,1.0611
7,1,8,art,art_070.jpg,3,0.7118
7,2,34,art,art_070.jpg,1,0.7511
8,1,76,art,art_070.jpg,4,0.7509
8,2,102,art,art_070.jpg,4,0.8693
9,1,6,art,art_070.jpg,6,0.612
9,2,81,art,art_070.jpg,4,0.8397
10,1,29,art,art_070.jpg,3,0.5707
10,2,104,art,art_070.jpg,3,1.1073
11,1,105,art,art_070.jpg,3,1.2022
11,2,53,art,art_070.jpg,4,0.7981
12,1,57,art,art_070.jpg,3,0.5959
12,2,5,art,art_070.jpg,3,0.7491
13,1,61,art,art_070.jpg,4,0.6527
13,2,87,art,art_070.jpg,1,0.8322
14,1,23,art,art_070.jpg,3,3.0812
14,2,49,art,art_070.jpg,2,0.6159
15,1,96,art,art_070.jpg,3,1.286
15,2,42,art,art_070.jpg,2,0.6818
16,1,68,art,art_070.jpg,3,0.6634
16,2,14,art,art_070.jpg,2,0.8101
17,1,87,art,art_070.jpg,1,0.8404
17,2,103,art,art_070.jpg,1,0.9751
18,1,7,art,art_070.jpg,5,2.2966
18,2,23,art,art_070.jpg,6,0.6715
19,1,30,art,art_070.jpg,4,0.8357
19,2,107,art,art_070.jpg,5,0.5918
20,1,3,art,art_070.jpg,6,1.0873
20,2,80,art,art_070.jpg,6,1.5962
21,1,106,art,art_070.jpg,5,0.7473
21,2,91,art,art_070.jpg,5,1.0145
22,1,19,art,art_070.jpg,2,0.669
22,2,4,art,art_070.jpg,2,1.308
23,1,59,art,art_070.jpg,6,1.1462
23,2,65,art,art_070.jpg,6,1.4629
24,1,45,art,art_070.jpg,7,1.0806
24,2,51,art,art_070.jpg,7,1.8315
1,1,26,art,art_104.jpg,3,0.7841
1,2,101,art,art_104.jpg,4,1.3193
2,1,85,art,art_104.jpg,5,1.056
2,2,22,art,art_104.jpg,4,0.9996
3,1,59,art,art_104.jpg,1,1.26
3,2,105,art,art_104.jpg,1,0.7243
4,1,5,art,art_104.jpg,5,0.5648
4,2,51,art,art_104.jpg,3,4.9457
5,1,28,art,art_104.jpg,2,1.0479
5,2,33,art,art_104.jpg,2,0.7314
6,1,77,art,art_104.jpg,2,0.8918
6,2,82,art,art_104.jpg,2,0.6181
7,1,38,art,art_104.jpg,1,0.7621
7,2,40,art,art_104.jpg,1,0.6681
8,1,70,art,art_104.jpg,1,0.5724
8,2,72,art,art_104.jpg,1,0.6577
9,1,52,art,art_104.jpg,6,1.0245
